Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Size (Bytes)
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,18410
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,15586
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,26882
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,38178
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,16998
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,666
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,975
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1167
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,935
2026-06-29 22:23:32,2.20.114.62,192.168.100.237,TCP,443,62134,32530
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,14174
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.93,239.255.255.250,IGMP,N/A,N/A,50
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,9938
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,11350
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,11350
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,16998
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,25470
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:33,192.168.100.237,216.239.36.223,TCP,62138,443,1466
2026-06-29 22:23:33,192.168.100.237,216.239.36.223,TCP,62138,443,1466
2026-06-29 22:23:33,192.168.100.237,216.239.36.223,TCP,62138,443,276
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,5702
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,216.239.36.223,192.168.100.237,TCP,443,62138,60
2026-06-29 22:23:33,216.239.36.223,192.168.100.237,TCP,443,62138,60
2026-06-29 22:23:33,192.168.100.237,142.250.102.95,TCP,62139,443,66
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,8526
2026-06-29 22:23:33,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:33,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,26882
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,8526
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,11350
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,5702
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,11350
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,8526
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,7114
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:34,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:34,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,18410
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,8526
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,21234
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,5702
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,14174
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,28294
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,5702
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,25470
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,16998
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,4290
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,12762
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,54
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,33942
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,2878
2026-06-29 22:23:35,192.168.100.237,2.20.114.62,TCP,62134,443,90
2026-06-29 22:23:35,2.20.114.62,192.168.100.237,TCP,443,62134,1466
